X,Y,OBJECTID,СТАТУ,ID,ОБЛАС,РАЙОН,Н__ПУН,АДРЕС,КАДАС,ЗАМОВ,КОНТА,Y,X,ПОСИЛ,X_1,Y_1,icon_url
30.6121925160001,50.1804559970001,"203",ГОТОВИЙ,"5396",Київська,Обухівський,с. Нові Безрадичі,Х,"3223186200:06:007:0073
3223186200:06:007:0142",ФО,"Микола Іванович
(Дмитро Олександрович-керівник-067-209-30-33)","50,18045599689993","30,612192516194064",I:\04 Геологічний\ІВ\ОБМІН\2021\03 БЕРЕЗЕНЬ\5396_ с. Нові Безрадичі,30.61219251620,50.18045599690,./0.png
30.8163119630001,50.240860023,"204",ГОТОВИЙ,"5401",Київська,Бориспільський,с. Проців,Х,3220886001:01:009:0051,ФО,Сергій,"50,240860023073644","30,816311963105072",I:\04 Геологічний\ІВ\ОБМІН\2021\03 БЕРЕЗЕНЬ\5401_с. Проців,30.81631196310,50.24086002310,./0.png
30.6296585090001,50.4608735460001,"205",ГОТОВИЙ,"5402",Київська,Деснянський,м. Київ,Перетин проспекту Гагаріна та вул. Кіото (шляхопровід),Х,"""ТОВ МІСТПРОЕКТ """,Тарнопольский Д.Й.,"50,460873545526766","30,629658509292533",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5402 Шляхопровід Гагаріна та вул. Кіото,30.62965850930,50.46087354550,./0.png
30.801408349,50.341046098,"206",ГОТОВИЙ,"5403",Київська,Бориспільський,Гнідинська с/р,Х,"3220882600:03:001:0795
3220882600:03:001:1146",ФО,Анатолій,"50,341046097626915","30,80140834933037","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5403_Бориспільський р-н, Гнідинська ср",30.80140834930,50.34104609760,./0.png
30.448653118,50.3874099430001,"207",ГОТОВИЙ,"5404",Київська,Голосіївський,м. Київ,Х,8000000000:72:528:0201,ФО,Валерій Гусев,"50,38740994251934","30,448653117755597","I:\04 Геологічний\ІВ\ОБМІН\2021\03 БЕРЕЗЕНЬ\5404 Київ, Голосіївський",30.44865311780,50.38740994250,./0.png
30.3505657410001,50.3335171450001,"208",ГОТОВИЙ,"5405",Київська,Києво-Святошинський,с.Віта-Поштова,"КМ "" Green Hills"" діл. 9-10",Х,ФО,Роман,"50,33351714461022","30,350565740742816","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5405_с.Віта-Поштова, КМ Green Hills діл. 9-10",30.35056574070,50.33351714460,./0.png
30.52605894,50.6806917950001,"209",ГОТОВИЙ,"5406",Київська,Вишгородський,с. Лебедівка,"КМ "" Riviera Villas""","3221884000:33:020:6019
3221884000:33:020:6018",ФО,"Святослав Клочок
(відповідальний Антон 
093-489-29-78)
(! Марат 067-467-75-19)","50,68069179534805","30,5260589397953","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5406_ с. Лебедівка, КМ Riviera Villas",30.52605893980,50.68069179530,./0.png
30.5279964870001,50.5835587820001,"210",ГОТОВИЙ,"5408",Київська,Вишгородський,м. Вишгород,Х,3221810100:38:001:6011,ФО,Олег Валько,"50,583558781607906","30,527996487294995",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5408 Вишгород,30.52799648730,50.58355878160,./0.png
30.598428067,50.3902143780001,"211",ГОТОВИЙ,"5415",Київська,Дарницький,м. Київ,"вул. Малоземельна, 17б",8000000000:90:911:0055,ФО,Наталя Вікторівна,"50,39021437764037","30,59842806694068","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5415 _м. Київ, вул. Малоземельна, 17б",30.59842806690,50.39021437760,./0.png
30.5620584910001,50.5757790800001,"212",ГОТОВИЙ,"5416",Київська,Вишгородський,с. Осещина,"КМ ""Міжріччя""",3221888800:38:140:7175,ФО,Сергій Злаказов,"50,5757790800048","30,562058490868665","I:\04 Геологічний\ІВ\ОБМІН\2021\03 БЕРЕЗЕНЬ\5416 _Осещина, КМ Міжріччя",30.56205849090,50.57577908000,./0.png
30.569844581,50.573516478,"213",ГОТОВИЙ,"5419",Київська,Вишгородський,Міжріччя,Х,3221888800:38:140:7319,ФО,Ельзар,"50,57351647766435","30,569844580782323",I:\04 Геологічний\ІВ\ОБМІН\2021\03 БЕРЕЗЕНЬ\5419_КМ_Міжріччя,30.56984458080,50.57351647770,./0.png
30.5648614780001,50.5757588060001,"214",ГОТОВИЙ,"5420",Київська,Вишгородський,Міжріччя,Х,3221888800:38:140:6669,ФО,"Леся
(093-912-97-24 Сергій)","50,57575880613645","30,564861478492272","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5420_ р-н, Міжріччя",30.56486147850,50.57575880610,./0.png
30.3613129700001,50.4970816260001,"215",ГОТОВИЙ,"5421",Київська,Святошинська,м. Київ,"Берковецька, 6",Х,Агрофірма Теплиці України ПАТ,"Олександр Ситник
(гіп Віталій 050-670-11-48
trushin@gpm.ua)","50,49708162605239","30,36131296958279","I:\04 Геологічний\ІВ\ОБМІН\2021\06 ЧЕРВЕНЬ\5421_м. Київ, Берковецька, 6",30.36131296960,50.49708162610,./0.png
30.6146782710001,50.5598342390001,"216",ГОТОВИЙ,"5422",Київська,Броварський,с. Погреби,вул. Висока 7,3221286401:01:022:0069,ФО,Павленко Світлана Григорівна,"50,559834239342706","30,61467827137389","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5422_ с. Погреби, вул. Висока 7",30.61467827140,50.55983423930,./0.png
32.7201829140001,46.6706703780001,"217",ГОТОВИЙ,"5425",Херсонська,Дніпровський,смт. Антонівка,М-14 міст через Дніпро (міст Антонівський),Х,"Проектдормістехнологія, ТОВ",Олександр Реутов,"46,67067037847893","32,72018291366436","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5425 Антонівка, Мост",32.72018291370,46.67067037850,./0.png
30.419121321,50.4352009890001,"218",ГОТОВИЙ,"5426",Київська,Солом’янський,м. Київ,"вулиця Героїв Севастополя, 30
Інститут Шалімова",Х,"ХОЗХІМСЕРВІС, ТОВ","Євген
(050-563-20-76-Юрій був з Женьою на об’єкті(050-164-61-25 - новий номер )","50,435200989452944","30,419121321157622","I:\04 Геологічний\ІВ\ОБМІН\2021\03 БЕРЕЗЕНЬ\5426 Київ, Шалімова",30.41912132120,50.43520098950,./0.png
30.3505871980001,50.3334623570001,"219",ГОТОВИЙ,"5427",Київська,Києво-Святошинський,с.Віта-Поштова,"КМ ""Green Hills"" 5-164",Х,Ф.О.,Чорната Сергій,"50,333462357338774","30,35058719841412","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5427_с.Віта-Поштова, КМ Green Hills діл. 5-164",30.35058719840,50.33346235730,./0.png
30.5681034300001,50.5699865980001,"220",ГОТОВИЙ,"5428",Київська,Вишгородський,Міжріччя,Х,3221888800:38:140:7498,ФО,Соболєва Олена Сергіївна,"50,56998659796421","30,568103429958292","I:\04 Геологічний\ІВ\ОБМІН\2021\03 БЕРЕЗЕНЬ\5428 _Осещина, КМ Міжріччя",30.56810343000,50.56998659800,./0.png
30.3043648490001,50.257205823,"221",ГОТОВИЙ,"5429",Київська,Фастівський,м. Глеваха,вул. Залізнична,3221455300:01:011:4521,ФО,Калдарарь Павло Федорович,"50,25720582307518","30,30436484851396",I:\04 Геологічний\ІВ\ОБМІН\2021\03 БЕРЕЗЕНЬ\5429 Глеваха,30.30436484850,50.25720582310,./0.png
30.6406230160001,50.248561835,"222",ГОТОВИЙ,"5430",Київська,Обухівський,смт. Козин,вул. Лісова,3223155400:05:111:0011,ФО,Масло Богдан,"50,248561834906","30,64062301573123","I:\04 Геологічний\ІВ\ОБМІН\2021\03 БЕРЕЗЕНЬ\5430_смт. Козин, вул. Лісова",30.64062301570,50.24856183490,./0.png
30.3451153810001,50.3304848590001,"223",ГОТОВИЙ,"5431",Київська,Києво-Святошинський,с.Віта-Поштова,"КМ ""Green Hills 9-01""","3222481200:04:002:5330
",ФО,Чорната Сергій,"50,33048485881501","30,345115380871707","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5431 _с.Віта-Поштова, КМ Green Hills 9-01",30.34511538090,50.33048485880,./0.png
30.4424167020001,50.384192801,"224",ГОТОВИЙ,"5432",Київська,Києво-Святошинський,м. Київ,вул. Грушева,"8000000000:72:579:0026
8000000000:72:579:0027
8000000000:72:579:0028",ФО,"Носков Олександр
(Максим-067-658-36-37)
","50,38419280143063","30,442416702365573","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5432 _ м. Київ, вул. Грушева",30.44241670240,50.38419280140,./0.png
30.4569114060001,50.393541213,"225",ГОТОВИЙ,"5434",Київська,Солом’янський,м. Київ,Жуляни,8000000000:72:309:0022,ФО,Х,"50,393541213020676","30,456911406268578","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5434 _ Київ_р-н, , Жуляни",30.45691140630,50.39354121300,./0.png
30.3674478720001,50.2723245290001,"226",ГОТОВИЙ,"5435",Київська,Васильківський,с. Мархалівка,Х,3221485501:01:016:0031,ФО,Павлюк Клавдія Василівна,"50,27232452948244","30,36744787178591",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5435 с. Мархалівка,30.36744787180,50.27232452950,./0.png
30.350526459,50.3333651190001,"227",ГОТОВИЙ,"5436",Київська,Києво-Святошинський,с.Віта-Поштова,"КМ ""Green Hills"" 9-24",Х,ФО,Чорната Сергій,"50,33336511882799","30,35052645862362","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5436_ с.Віта-Поштова, КМ Green Hills 9-24",30.35052645860,50.33336511880,./0.png
30.350510365,50.333366831,"228",ГОТОВИЙ,"5437",Київська,Києво-Святошинський,с.Віта-Поштова,"КМ ""Green Hills"" 5-130",Х,ФО,Чорната Сергій,"50,33336683093469","30,35051036537014",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5437 Віта Поштова,30.35051036540,50.33336683090,./0.png
30.4683662480001,50.5526066370001,"229",ГОТОВИЙ,"5439",Київська,Оболонський,х. Редьки,,,ФО,Каплінський Дмитро Миколайович,"50,55260663652307","30,468366248091872","I:\04 Геологічний\ІВ\ОБМІН\2021\03 БЕРЕЗЕНЬ\5439_ Оболонський р-н, х. Редьки",30.46836624810,50.55260663650,./0.png
30.0369741910001,50.4854724720001,"230",ГОТОВИЙ,"5440",Київська,Києво-Святошинський,с. Хмільна,,3222480800:07:008:5195,ФО,Андрій Бутенко,"50,48547247207166","30,036974191158993",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5440 Хмільна,30.03697419120,50.48547247210,./0.png
30.6797690810001,50.4266761540001,"231",ГОТОВИЙ,"5441",Київська,Бориспільський,с. Гора,Вул. Бориспільська 22,Х,"АрхіТайм, ТОВ",Ганнa Погорєлова,"50,4266761539761","30,679769081224364","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5441 с. Гора, ФОП Василенко",30.67976908120,50.42667615400,./0.png
30.5945152240001,50.3439565130001,"232",ГОТОВИЙ,"5445",Київська,Голосіївський,м. Київ,"вул. 1-ша Острівна, 25",8000000000:90:191:0525,ФО,Денис,"50,343956512598744","30,594515224168507",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5445_Київ_вул. 1Острівна_25,30.59451522420,50.34395651260,./0.png
30.4766904860001,50.413084751,"233",ГОТОВИЙ,"5446",Київська,Солом’янський,м. Київ,"Радченка,27",Х,"Обрій, ТОВ",Ірина,"50,4130847508368","30,476690486226722","I:\04 Геологічний\ІВ\ОБМІН\2021\06 ЧЕРВЕНЬ\5446 Київ, Радченка, 27",30.47669048620,50.41308475080,./0.png
31.4828246040001,50.2965097780001,"234",ГОТОВИЙ,"5447",Київська,Броварський,м. Березань,Х,3210400000:04:013:0079,"УКР-ГРУППРОЕКТ, ТОВ",Леонід,"50,296509778234494","31,482824603731714",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5447_м. Березань,31.48282460370,50.29650977820,./0.png
30.523049099,50.6812087860001,"235",ГОТОВИЙ,"5451",Київська,Вишгородський,с. Лебедівка,"КМ "" Riviera Villas""",3221884000:33:020:6099,ФО,Мельник Сергій,"50,68120878620073","30,52304909875972","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5451_с. Лебедівка, КМ Riviera Villas",30.52304909880,50.68120878620,./0.png
30.484206676,50.4260116890001,"236",ГОТОВИЙ,"5455",Київська,Солом’янський,м. Київ,"вул. Миколи Амосова, 10",8000000000:72:276:0001,"Медичний центр М.Т.К., ТОВ",Микола,"50,42601168921311","30,484206676483154","I:\04 Геологічний\ІВ\ОБМІН\2021\06 ЧЕРВЕНЬ\5455 _м. Київ, вул. Миколи Амосова, 10",30.48420667650,50.42601168920,./0.png
30.535266935,50.5650834020001,"237",ГОТОВИЙ,"5457",Київська,Вишгородський,с. Осещина,Х,3221888800:38:058:0032,ФО,Генадій Рибак,"50,565083401656715","30,53526693460894",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5457 Осещина,30.53526693460,50.56508340170,./0.png
30.1662425870001,50.4440499830001,"238",ГОТОВИЙ,"5459",Київська,Києво-Святошинський,с. Мила,вул. Дослідна 8,3222484405:03:001:5014,ФО,Максим(093-386-51-79),"50,444049982734676","30,166242587359914",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5459_с. Мила,30.16624258740,50.44404998270,./0.png
30.3590646140001,50.408764434,"239",ГОТОВИЙ,"5461",Київська,Києво-Святошинський,с. Софіївська Борщагівка,Х,"48/723383,33073403",ФО,Артем Олександрович,"50,408764434474676","30,35906461358619",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5461_Соф_Борщагівка,30.35906461360,50.40876443450,./0.png
30.3504759640001,50.3332846500001,"240",ГОТОВИЙ,"5466",Київська,Києво-Святошинський,с.Віта-Поштова,"КМ ""Green Hills"" 9-25",Х,ФО ЯКОВЕР МАКСИМ ІГОРОВИЧ,Павло Архітектор,"50,333284649752756","30,350475964062163","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5466_ с.Віта-Поштова, КМ Green Hills 9-25",30.35047596410,50.33328464980,./0.png
30.20198953,50.5556438440001,"241",ГОТОВИЙ,"5469",Київська,Бучанський,м. Буча,Х,3210945300:01:027:0081,ФО,Олексій,"50,55564384383745","30,201989530215652",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5469 _ м. Буча,30.20198953020,50.55564384380,./0.png
30.2354668060001,50.409507063,"242",ГОТОВИЙ,"5470",Київська,Бучанський,с. Білогородка,вул. Різдвяна,3222480401:01:100:0093,ФО,Ольга,"50,40950706264854","30,235466806428736",I:\04 Геологічний\ІВ\ОБМІН\2021\05 ТРАВЕНЬ\5470 Білогородка,30.23546680640,50.40950706260,./0.png
30.934261253,50.4319118230001,"243",ГОТОВИЙ,"5471",Київська,Бориспільський,с. Дударків,"вул. Леніна 1-А,",3220883601:01:030:0161,"НВП ОПЕКС Енергосистеми, ТОВ",Владислав Тиунов,"50,43191182316052","30,934261252708676","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5471_ с. Дударків, вул. Леніна 1-А",30.93426125270,50.43191182320,./0.png
30.6119772310001,50.3929162510001,"244",ГОТОВИЙ,"5472",Київська,Дарницький,м. Київ,пр. Миколи Бажана,8000000000:90:717:0011,ФО,Віктор Іващук,"50,39291625124415","30,61197723050061",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5472 Бажана,30.61197723050,50.39291625120,./0.png
30.1464564610001,50.549709981,"245",ГОТОВИЙ,"5473",Київська,Ірпінський,смт. Ворзель,"вул. Лісова, 41 Б",3210945600:01:059:0064,ФО,Позняк Ольга,"50,54970998100248","30,146456460614957","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5473 _смт. Ворзель, вул. Лісова, 41 Б",30.14645646060,50.54970998100,./0.png
30.4762961870001,50.3198508470001,"246",ГОТОВИЙ,"5477",Київська,Києво-Святошинський,с. Хотів,вул. Верховинна,3222487201:01:008:0066,ФО,Ліфіренко Микола Миколайович,"50,319850846952114","30,47629618714012","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5477_ с. Хотів, вул. Верховинна",30.47629618710,50.31985084700,./0.png
30.1310143220001,50.182960671,"247",ГОТОВИЙ,"5478",Київська,Васильківський,с. Скрипки,вул. Лісова,"3221484902:02:006:0006
3221484902:02:006:0007",ФО,Леонід Росинський,"50,18296067073026","30,131014322093208",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5478_Скрипки_вул.Лісова,30.13101432210,50.18296067070,./0.png
24.0158751700001,49.8426043960001,"248",ГОТОВИЙ,"5480",Київська,Богуславський,с. Медвин,"вул. Шевченка, 1 в",Х,ФО,Юрій,"49,84260439560438","24,015875169565856","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5480_ с. Медвин, вул. Шевченка, 1 в",24.01587516960,49.84260439560,./0.png
30.6944729770001,50.180807493,"249",ГОТОВИЙ,"5481",Київська,Обухівський,м. Українка,"КМ ""Світанок 2""",3223151000:04:031:0078,Мое море,Владислав,"50,18080749268435","30,694472977040743","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5481_с. Плюти, КМ Світанок 2",30.69447297700,50.18080749270,./0.png
30.4664171050001,50.484926939,"250",ГОТОВИЙ,"5484",Київська,Подільський,м. Київ,вул. Петропавлівська 22-24,Х,"Обрій, ТОВ",Ірина,"50,48492693923696","30,466417105164634",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5484_Київ_Петропавлівська 22-24,30.46641710520,50.48492693920,./0.png
30.773790568,49.385971269,"251",ГОТОВИЙ,"5488",Київська,Богуславський,с. Медвин,Х,3220683201:01:018:0111,ФО,Юрій,"49,385971268703386","30,773790568090444",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5488_ с. Медвин,30.77379056810,49.38597126870,./0.png
30.4295328350001,50.3870213020001,"252",ГОТОВИЙ,"5489",Київська,Києво-Святошинський,с. Софіївська Борщагівка,Х,3222486200:04:001:5251,"Гидротехнобур, ТОВ",Фельгер Олександр,"50,387021301791485","30,429532835166157",I:\04 Геологічний\ІВ\ОБМІН\2021\05 ТРАВЕНЬ\5489 Софіївська Борщагівка,30.42953283520,50.38702130180,./0.png
26.1223340830001,48.3057677520001,"253",ГОТОВИЙ,"5490",Київська,Обухівський,с.Романків,"КМ Сонячна долина, діл. 711",Х,ФО,Коновод Олексій,"48,30576775175501","26,12233408301962",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5490 с. Романків,26.12233408300,48.30576775180,./0.png
30.523270843,50.682950367,"254",ГОТОВИЙ,"5492",Київська,Вишгородський,с. Лебедівка,L 1.01,Х,"РВС ФОРЕСТ ЛЕНД, ТОВ",Андрій Машков,"50,68295036729577","30,523270842874588",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5492_Лебедівка_діл_L1.01,30.52327084290,50.68295036730,./0.png
30.523270843,50.682950367,"255",ГОТОВИЙ,"5493",Київська,Вишгородський,с. Лебедівка,L 1.02,Х,"РВС ФОРЕСТ ЛЕНД, ТОВ",Андрій Машков,"50,68295036729577","30,523270842874588",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5493_Лебедівка_діл_L1.02,30.52327084290,50.68295036730,./0.png
30.523270843,50.682950367,"256",ГОТОВИЙ,"5494",Київська,Вишгородський,с. Лебедівка,L 1.03,Х,"РВС ФОРЕСТ ЛЕНД, ТОВ",Андрій Машков,"50,68295036729577","30,523270842874588",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5494_Лебедівка_діл_L1.03,30.52327084290,50.68295036730,./0.png
30.523270843,50.682950367,"257",ГОТОВИЙ,"5495",Київська,Вишгородський,с. Лебедівка,L 1.04,Х,"РВС ФОРЕСТ ЛЕНД, ТОВ",Андрій Машков,"50,68295036729577","30,523270842874588",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5495_Лебедівка_діл_L1.04,30.52327084290,50.68295036730,./0.png
30.523270843,50.682950367,"258",ГОТОВИЙ,"5496",Київська,Вишгородський,с. Лебедівка,L 1.05,Х,"РВС ФОРЕСТ ЛЕНД, ТОВ",Андрій Машков,"50,68295036729577","30,523270842874588",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5496_Лебедівка_діл_L1.05,30.52327084290,50.68295036730,./0.png
30.523270843,50.682950367,"259",ГОТОВИЙ,"5497",Київська,Вишгородський,с. Лебедівка,L 1.06,Х,"РВС ФОРЕСТ ЛЕНД, ТОВ",Андрій Машков,"50,68295036729577","30,523270842874588","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5497 _с. Лебедівка, L 1.06",30.52327084290,50.68295036730,./0.png
30.523270843,50.682950367,"260",ГОТОВИЙ,"5498",Київська,Вишгородський,с. Лебедівка,L 1.07,Х,"РВС ФОРЕСТ ЛЕНД, ТОВ",Андрій Машков,"50,68295036729577","30,523270842874588","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5498_ с. Лебедівка, L 1.07",30.52327084290,50.68295036730,./0.png
30.523270843,50.682950367,"261",ГОТОВИЙ,"5499",Київська,Вишгородський,с. Лебедівка,L 1.08,Х,"РВС ФОРЕСТ ЛЕНД, ТОВ",Андрій Машков,"50,68295036729577","30,523270842874588",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5499_Лебедівка_діл_L1.08,30.52327084290,50.68295036730,./0.png
30.523270843,50.682950367,"262",ГОТОВИЙ,"5500",Київська,Вишгородський,с. Лебедівка,L 1.09,Х,"РВС ФОРЕСТ ЛЕНД, ТОВ",Андрій Машков,"50,68295036729577","30,523270842874588",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5500_Лебедівка_діл_L1.09,30.52327084290,50.68295036730,./0.png
30.523270843,50.682950367,"263",ГОТОВИЙ,"5501",Київська,Вишгородський,с. Лебедівка,L 1.10,Х,"РВС ФОРЕСТ ЛЕНД, ТОВ",Андрій Машков,"50,68295036729577","30,523270842874588",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5501_Лебедівка_діл_L1.10,30.52327084290,50.68295036730,./0.png
30.523270843,50.682950367,"264",ГОТОВИЙ,"5502",Київська,Вишгородський,с. Лебедівка,L 1.11,Х,"РВС ФОРЕСТ ЛЕНД, ТОВ",Андрій Машков,"50,68295036729577","30,523270842874588",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5502_Лебедівка_діл_L1.11,30.52327084290,50.68295036730,./0.png
30.5230133510001,50.6829639630001,"265",ГОТОВИЙ,"5503",Київська,Вишгородський,с. Лебедівка,L 1.12,Х,"РВС ФОРЕСТ ЛЕНД, ТОВ",Андрій Машков,"50,68296396311317","30,52301335081891",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5503_Лебедівка_діл_L1.12,30.52301335080,50.68296396310,./0.png
30.3726759830001,50.4955516790001,"266",ГОТОВИЙ,"5504",Київська,Шевченківський,м. Київ,вул Стаценка 67-69,"8000000000:75:770:0062
8000000000:75:770:0060",ФО,Андрій Максименко,"50,49555167913566","30,372675983194814","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5504 _ м. Київ, вул Стаценка 67-69",30.37267598320,50.49555167910,./0.png
30.6799458600001,50.4881036230001,"267",ГОТОВИЙ,"5506",Київська,Деснянський,м. Київ,"вул. 3-тя Дачна, ділянка 10",8000000000:62:522:0007,ФО,Віталій,"50,48810362265426","30,679945860352063","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5506 Київ, 3 Дачна",30.67994586040,50.48810362270,./0.png
30.3232258390001,50.4510436460001,"268",ГОТОВИЙ,"5509",Київська,Святошинський,м. Київ,вул.Михайла Чалого 5,"8000000000:75:168:0026
8000000000:75:168:0045",ФО,Масло Богдан,"50,45104364573745","30,323225838896324",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5509_Київ_вул.Михайла_Чалого_5,30.32322583890,50.45104364570,./0.png
30.322397042,50.4500533450001,"269",ГОТОВИЙ,"5510",Київська,Святошинський,м. Київ,"вул.Михайла Чалого, 49 А",8000000000:75:168:0013,ФО,Масло Богдан,"50,45005334549156","30,32239704244786","I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5510 Київ, вул. Чалого 49а",30.32239704240,50.45005334550,./0.png
26.12240382,48.3057285020001,"270",ГОТОВИЙ,"5511",Київська,Обухівський,с.Романків,"КМ Сонячна долина, діл. 705",Х,ФО,Коновод Олексій,"48,305728501865275","26,122403820451364",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5511 с. Романків 705,26.12240382050,48.30572850190,./0.png
30.5367965710001,50.725275185,"271",ГОТОВИЙ,"5513",Київська,Вишгородський,с. Лебедівка,Х,3221884001:32:017:0374,ФО,Олег Валько,"50,72527518475223","30,53679657136284",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5513_Лебедівка_,30.53679657140,50.72527518480,./0.png
30.2304640580001,50.4795866380001,"272",ГОТОВИЙ,"5521",Київська,Бучанський,Ірпінь,вул. Якова Калацюка 3д,"3210900000:01:174:7679
3210900000:01:174:0575",New Point (ФО Ольховий),Ткаченко Дмитро,"50,47958663760881","30,230464058438574",I:\04 Геологічний\ІВ\ОБМІН\2021\04 КВІТЕНЬ\5521 Ірпінь,30.23046405840,50.47958663760,./0.png
30.3339527540001,50.166688449,"273",ГОТОВИЙ,"5523",Київська,Васильківський,м.Васильків,"вул. Володимирська, 92",Х,ФО,Юрій,"50,16668844858731","30,333952754231507",I:\04 Геологічний\ІВ\ОБМІН\2021\05 ТРАВЕНЬ\5523 Васильків.zip,30.33395275420,50.16668844860,./0.png
30.3587199120001,50.5337681110001,"274",ГОТОВИЙ,"5526",Київська,Оболонський,м. Київ,вул. Червонофлотська 26,Х,"ГРУПА КОМПАНІЙ «СІНЕРДЖИ, ТОВ",Євген Чупахін,"50,533768111106085","30,358719911912445",I:\04 Геологічний\ІВ\ОБМІН\2021\05 ТРАВЕНЬ\5526.zip,30.35871991190,50.53376811110,./0.png
29.2324027980001,46.3099602220001,"275",ГОТОВИЙ,"5527",Одеська,Тарутинський,смт. Бородіно,"ПС 110 кВ
46°18'35.51"" 29°13'56.65""",Х,"Енергозв’язок НТЦ, ТОВ",Мускеев О. Е.,"46,30996022240858","29,232402798313025","42",29.23240279830,46.30996022240,./0.png
30.1228984410001,49.8027868240001,"276",ГОТОВИЙ,"5528",Київська,Білоцерківський,м. Біла церква,"вул, Ярослава Мудрого 49",Х,"Завод Євроформат, ТОВ",Тетяна,"49,80278682404452","30,122898440729017","I:\04 Геологічний\ІВ\ОБМІН\2021\06 ЧЕРВЕНЬ\5528 м. Біла церква, вул, Ярослава Мудрого 49",30.12289844070,49.80278682400,./0.png
